"filename", "language", "Markdown", "YAML", "Dart", "C++", "JSON", "HTML", "XML", "Log", "comment", "blank", "total"
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/user_photo_slider.dart", "Dart", 0, 0, 49, 0, 0, 0, 0, 0, 0, 6, 55
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/user_tip.dart", "Dart", 0, 0, 48, 0, 0, 0, 0, 0, 0, 3, 51
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/user_tip_sliver.dart", "Dart", 0, 0, 57, 0, 0, 0, 0, 0, 0, 3, 60
"/Users/macbook/git/mote/mote_app/lib/screens/register_screen/bloc/register_bloc.dart", "Dart", 0, 0, 54, 0, 0, 0, 0, 0, 5, 3, 62
"/Users/macbook/git/mote/mote_app/lib/screens/register_screen/bloc/register_event.dart", "Dart", 0, 0, 33, 0, 0, 0, 0, 0, 1, 5, 39
"/Users/macbook/git/mote/mote_app/lib/screens/register_screen/bloc/register_state.dart", "Dart", 0, 0, 18, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/macbook/git/mote/mote_app/lib/screens/register_screen/view/register_screen.dart", "Dart", 0, 0, 269, 0, 0, 0, 0, 0, 0, 13, 282
"/Users/macbook/git/mote/mote_app/lib/screens/settings_details/view/settings_details_screen.dart", "Dart", 0, 0, 23, 0, 0, 0, 0, 0, 0, 4, 27
"/Users/macbook/git/mote/mote_app/lib/screens/settings_details/widgets/account_save_button.dart", "Dart", 0, 0, 30, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/macbook/git/mote/mote_app/lib/screens/settings_details/widgets/change_account.dart", "Dart", 0, 0, 84, 0, 0, 0, 0, 0, 0, 3, 87
"/Users/macbook/git/mote/mote_app/lib/screens/settings_details/widgets/change_account_tile.dart", "Dart", 0, 0, 52, 0, 0, 0, 0, 0, 0, 3, 55
"/Users/macbook/git/mote/mote_app/lib/screens/settings_details/widgets/change_password.dart", "Dart", 0, 0, 128, 0, 0, 0, 0, 0, 0, 3, 131
"/Users/macbook/git/mote/mote_app/lib/screens/settings_details/widgets/change_pavicy.dart", "Dart", 0, 0, 112, 0, 0, 0, 0, 0, 0, 4, 116
"/Users/macbook/git/mote/mote_app/lib/screens/settings_details/widgets/selected_button.dart", "Dart", 0, 0, 47, 0, 0, 0, 0, 0, 0, 3, 50
"/Users/macbook/git/mote/mote_app/lib/screens/settings_screen/view/settings_screen.dart", "Dart", 0, 0, 203, 0, 0, 0, 0, 0, 0, 5, 208
"/Users/macbook/git/mote/mote_app/lib/screens/settings_screen/widgets/settings_container.dart", "Dart", 0, 0, 36, 0, 0, 0, 0, 0, 0, 3, 39
"/Users/macbook/git/mote/mote_app/lib/screens/settings_screen/widgets/settings_tile.dart", "Dart", 0, 0, 37, 0, 0, 0, 0, 0, 0, 4, 41
"/Users/macbook/git/mote/mote_app/lib/screens/settings_screen/widgets/settings_tile_switch.dart", "Dart", 0, 0, 28, 0, 0, 0, 0, 0, 0, 3, 31
"/Users/macbook/git/mote/mote_app/lib/services/account_services/account_services.dart", "Dart", 0, 0, 145, 0, 0, 0, 0, 0, 16, 15, 176
"/Users/macbook/git/mote/mote_app/lib/services/auth.dart", "Dart", 0, 0, 21, 0, 0, 0, 0, 0, 3, 5, 29
"/Users/macbook/git/mote/mote_app/lib/services/chat/chat.dart", "Dart", 0, 0, 138, 0, 0, 0, 0, 0, 4, 20, 162
"/Users/macbook/git/mote/mote_app/lib/services/date_services/date_services.dart", "Dart", 0, 0, 13, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/macbook/git/mote/mote_app/lib/services/email_verify/email_verify.dart", "Dart", 0, 0, 38, 0, 0, 0, 0, 0, 1, 10, 49
"/Users/macbook/git/mote/mote_app/lib/services/meet_services/meet_service.dart", "Dart", 0, 0, 15, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/macbook/git/mote/mote_app/lib/services/mote_api.dart", "Dart", 0, 0, 43, 0, 0, 0, 0, 0, 0, 7, 50
"/Users/macbook/git/mote/mote_app/lib/services/percent_counter/profile_percent_counter.dart", "Dart", 0, 0, 34, 0, 0, 0, 0, 0, 0, 2, 36
"/Users/macbook/git/mote/mote_app/lib/services/registration/registation.dart", "Dart", 0, 0, 178, 0, 0, 0, 0, 0, 2, 16, 196
"/Users/macbook/git/mote/mote_app/lib/services/registretion.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"/Users/macbook/git/mote/mote_app/lib/utils/constants/color_pallete.dart", "Dart", 0, 0, 24, 0, 0, 0, 0, 0, 0, 9, 33
"/Users/macbook/git/mote/mote_app/lib/utils/feedback/feedback.dart", "Dart", 0, 0, 16, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/macbook/git/mote/mote_app/lib/utils/quickalert/quickalert.dart", "Dart", 0, 0, 34, 0, 0, 0, 0, 0, 0, 2, 36
"/Users/macbook/git/mote/mote_app/lib/utils/setColors/setcolors.dart", "Dart", 0, 0, 27, 0, 0, 0, 0, 0, 0, 8, 35
"/Users/macbook/git/mote/mote_app/lib/utils/theme/custom_theme/appbar_theme.dart", "Dart", 0, 0, 33, 0, 0, 0, 0, 0, 0, 4, 37
"/Users/macbook/git/mote/mote_app/lib/utils/theme/custom_theme/bottomsheet_theme.dart", "Dart", 0, 0, 23, 0, 0, 0, 0, 0, 0, 4, 27
"/Users/macbook/git/mote/mote_app/lib/utils/theme/custom_theme/checkbox_theme.dart", "Dart", 0, 0, 47, 0, 0, 0, 0, 0, 0, 4, 51
"/Users/macbook/git/mote/mote_app/lib/utils/theme/custom_theme/elevated_button.dart", "Dart", 0, 0, 43, 0, 0, 0, 0, 0, 0, 4, 47
"/Users/macbook/git/mote/mote_app/lib/utils/theme/custom_theme/outlinebutton_theme.dart", "Dart", 0, 0, 37, 0, 0, 0, 0, 0, 0, 4, 41
"/Users/macbook/git/mote/mote_app/lib/utils/theme/custom_theme/text_theme.dart", "Dart", 0, 0, 119, 0, 0, 0, 0, 0, 19, 4, 142
"/Users/macbook/git/mote/mote_app/lib/utils/theme/custom_theme/textformfield_theme.dart", "Dart", 0, 0, 93, 0, 0, 0, 0, 0, 0, 4, 97
"/Users/macbook/git/mote/mote_app/lib/utils/theme/theme.dart", "Dart", 0, 0, 42, 0, 0, 0, 0, 0, 0, 4, 46
"/Users/macbook/git/mote/mote_app/lib/utils/validators/age_validator.dart", "Dart", 0, 0, 21, 0, 0, 0, 0, 0, 6, 5, 32
"/Users/macbook/git/mote/mote_app/lib/utils/validators/confrim_password.dart", "Dart", 0, 0, 11, 0, 0, 0, 0, 0, 3, 3, 17
"/Users/macbook/git/mote/mote_app/lib/utils/validators/email_validate.dart", "Dart", 0, 0, 16, 0, 0, 0, 0, 0, 4, 4, 24
"/Users/macbook/git/mote/mote_app/lib/utils/validators/meet_date_validator.dart", "Dart", 0, 0, 22, 0, 0, 0, 0, 0, 3, 6, 31
"/Users/macbook/git/mote/mote_app/lib/utils/validators/meet_desc_validator.dart", "Dart", 0, 0, 12, 0, 0, 0, 0, 0, 3, 3, 18
"/Users/macbook/git/mote/mote_app/lib/utils/validators/meet_title_validator.dart", "Dart", 0, 0, 13, 0, 0, 0, 0, 0, 6, 4, 23
"/Users/macbook/git/mote/mote_app/lib/utils/validators/meeting_time_validator.dart", "Dart", 0, 0, 16, 0, 0, 0, 0, 0, 1, 4, 21
"/Users/macbook/git/mote/mote_app/lib/utils/validators/meets_part_validator.dart", "Dart", 0, 0, 17, 0, 0, 0, 0, 0, 5, 4, 26
"/Users/macbook/git/mote/mote_app/lib/utils/validators/name_validator.dart", "Dart", 0, 0, 15, 0, 0, 0, 0, 0, 4, 4, 23
"/Users/macbook/git/mote/mote_app/lib/utils/validators/password_validator.dart", "Dart", 0, 0, 50, 0, 0, 0, 0, 0, 9, 14, 73
"/Users/macbook/git/mote/mote_app/lib/utils/validators/phone_validator.dart", "Dart", 0, 0, 19, 0, 0, 0, 0, 0, 5, 5, 29
"/Users/macbook/git/mote/mote_app/lib/utils/validators/username_validator.dart", "Dart", 0, 0, 13, 0, 0, 0, 0, 0, 5, 4, 22
"/Users/macbook/git/mote/mote_app/lib/widgets/custom_elevated_buttom.dart", "Dart", 0, 0, 43, 0, 0, 0, 0, 0, 0, 3, 46
"/Users/macbook/git/mote/mote_app/mote_app.iml", "XML", 0, 0, 0, 0, 0, 0, 282, 0, 0, 0, 282
"/Users/macbook/git/mote/mote_app/pubspec.yaml", "YAML", 0, 123, 0, 0, 0, 0, 0, 0, 46, 18, 187
"/Users/macbook/git/mote/mote_web/README.md", "Markdown", 10, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17
"/Users/macbook/git/mote/mote_web/analysis_options.yaml", "YAML", 0, 3, 0, 0, 0, 0, 0, 0, 22, 4, 29
"/Users/macbook/git/mote/mote_web/lib/HomeScreen/view/home_screen.dart", "Dart", 0, 0, 125, 0, 0, 0, 0, 0, 0, 8, 133
"/Users/macbook/git/mote/mote_web/lib/HomeScreen/widgets/about_us.dart", "Dart", 0, 0, 257, 0, 0, 0, 0, 0, 0, 9, 266
"/Users/macbook/git/mote/mote_web/lib/HomeScreen/widgets/custom_text_button.dart", "Dart", 0, 0, 20, 0, 0, 0, 0, 0, 0, 3, 23
"/Users/macbook/git/mote/mote_web/lib/HomeScreen/widgets/join.dart", "Dart", 0, 0, 411, 0, 0, 0, 0, 0, 0, 13, 424
"/Users/macbook/git/mote/mote_web/lib/HomeScreen/widgets/main_header.dart", "Dart", 0, 0, 62, 0, 0, 0, 0, 0, 0, 3, 65
"/Users/macbook/git/mote/mote_web/lib/HomeScreen/widgets/responsive.dart", "Dart", 0, 0, 33, 0, 0, 0, 0, 0, 0, 6, 39
"/Users/macbook/git/mote/mote_web/lib/HomeScreen/widgets/search_process.dart", "Dart", 0, 0, 339, 0, 0, 0, 0, 0, 0, 13, 352
"/Users/macbook/git/mote/mote_web/lib/HomeScreen/widgets/services.dart", "Dart", 0, 0, 325, 0, 0, 0, 0, 0, 0, 13, 338
"/Users/macbook/git/mote/mote_web/lib/HomeScreen/widgets/social_media.dart", "Dart", 0, 0, 91, 0, 0, 0, 0, 0, 0, 9, 100
"/Users/macbook/git/mote/mote_web/lib/HomeScreen/widgets/statistics.dart", "Dart", 0, 0, 280, 0, 0, 0, 0, 0, 0, 16, 296
"/Users/macbook/git/mote/mote_web/lib/HomeScreen/widgets/text_bloc.dart", "Dart", 0, 0, 270, 0, 0, 0, 0, 0, 0, 7, 277
"/Users/macbook/git/mote/mote_web/lib/HomeScreen/widgets/widgets.dart", "Dart", 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/macbook/git/mote/mote_web/lib/constants.dart", "Dart", 0, 0, 19, 0, 0, 0, 0, 0, 0, 2, 21
"/Users/macbook/git/mote/mote_web/lib/main.dart", "Dart", 0, 0, 15, 0, 0, 0, 0, 0, 0, 4, 19
"/Users/macbook/git/mote/mote_web/lib/models/AppStat.dart", "Dart", 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/macbook/git/mote/mote_web/linux/flutter/generated_plugin_registrant.cc", "C++", 0, 0, 0, 3, 0, 0, 0, 0, 4, 5, 12
"/Users/macbook/git/mote/mote_web/linux/flutter/generated_plugin_registrant.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 5, 6, 16
"/Users/macbook/git/mote/mote_web/linux/main.cc", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 7
"/Users/macbook/git/mote/mote_web/linux/my_application.cc", "C++", 0, 0, 0, 74, 0, 0, 0, 0, 11, 20, 105
"/Users/macbook/git/mote/mote_web/linux/my_application.h", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 7, 5, 19
"/Users/macbook/git/mote/mote_web/pubspec.yaml", "YAML", 0, 18, 0, 0, 0, 0, 0, 0, 57, 15, 90
"/Users/macbook/git/mote/mote_web/web/index.html", "HTML", 0, 0, 0, 0, 0, 38, 0, 0, 16, 6, 60
"/Users/macbook/git/mote/mote_web/web/manifest.json", "JSON", 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 36
"/Users/macbook/git/mote/mote_web/windows/flutter/generated_plugin_registrant.cc", "C++", 0, 0, 0, 3, 0, 0, 0, 0, 4, 5, 12
"/Users/macbook/git/mote/mote_web/windows/flutter/generated_plugin_registrant.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 5, 6, 16
"/Users/macbook/git/mote/mote_web/windows/runner/flutter_window.cpp", "C++", 0, 0, 0, 49, 0, 0, 0, 0, 7, 16, 72
"/Users/macbook/git/mote/mote_web/windows/runner/flutter_window.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 5, 9, 34
"/Users/macbook/git/mote/mote_web/windows/runner/main.cpp", "C++", 0, 0, 0, 30, 0, 0, 0, 0, 4, 10, 44
"/Users/macbook/git/mote/mote_web/windows/runner/resource.h", "C++", 0, 0, 0, 9, 0, 0, 0, 0, 6, 2, 17
"/Users/macbook/git/mote/mote_web/windows/runner/utils.cpp", "C++", 0, 0, 0, 54, 0, 0, 0, 0, 2, 10, 66
"/Users/macbook/git/mote/mote_web/windows/runner/utils.h", "C++", 0, 0, 0, 8, 0, 0, 0, 0, 6, 6, 20
"/Users/macbook/git/mote/mote_web/windows/runner/win32_window.cpp", "C++", 0, 0, 0, 210, 0, 0, 0, 0, 24, 55, 289
"/Users/macbook/git/mote/mote_web/windows/runner/win32_window.h", "C++", 0, 0, 0, 48, 0, 0, 0, 0, 31, 24, 103
"Total", "-", 20, 200, 27528, 530, 35, 38, 282, 51, 687, 2365, 31736
